date,state,district,pincode,bio_age_5_17,bio_age_17_
22-10-2025,Telangana,Hyderabad,500026,10,6
22-10-2025,Telangana,Hyderabad,500031,0,1
22-10-2025,Telangana,Hyderabad,500065,13,9
22-10-2025,Telangana,Hyderabad,500091,2,0
26-10-2025,Telangana,Hyderabad,500013,14,11
26-10-2025,Telangana,Hyderabad,500020,10,1
26-10-2025,Telangana,Hyderabad,500036,6,6
26-10-2025,Telangana,Hyderabad,500053,1,1
26-10-2025,Telangana,Hyderabad,500057,1,0
26-10-2025,Telangana,Hyderabad,500059,4,4
26-10-2025,Telangana,Hyderabad,500064,4,2
27-10-2025,Telangana,Hyderabad,500005,24,21
27-10-2025,Telangana,Hyderabad,500008,50,24
27-10-2025,Telangana,Hyderabad,500012,15,11
27-10-2025,Telangana,Hyderabad,500015,12,11
27-10-2025,Telangana,Hyderabad,500033,1,0
27-10-2025,Telangana,Hyderabad,500040,10,7
27-10-2025,Telangana,Hyderabad,500044,18,11
27-10-2025,Telangana,Hyderabad,500047,1,0
27-10-2025,Telangana,Hyderabad,500050,2,1
27-10-2025,Telangana,Hyderabad,500061,13,27
27-10-2025,Telangana,Hyderabad,500065,13,5
27-10-2025,Telangana,Hyderabad,500095,1,2
30-10-2025,Telangana,Hyderabad,500008,72,48
30-10-2025,Telangana,Hyderabad,500026,5,9
30-10-2025,Telangana,Hyderabad,500027,14,15
30-10-2025,Telangana,Hyderabad,500028,19,20
30-10-2025,Telangana,Hyderabad,500033,3,2
30-10-2025,Telangana,Hyderabad,500036,15,14
30-10-2025,Telangana,Hyderabad,500038,1,3
30-10-2025,Telangana,Hyderabad,500045,5,16
30-10-2025,Telangana,Hyderabad,500050,3,6
30-10-2025,Telangana,Hyderabad,500062,33,9
30-10-2025,Telangana,Hyderabad,500082,7,5
29-10-2025,Telangana,Hyderabad,500002,11,7
29-10-2025,Telangana,Hyderabad,500003,15,8
29-10-2025,Telangana,Hyderabad,500004,9,6
29-10-2025,Telangana,Hyderabad,500009,11,9
29-10-2025,Telangana,Hyderabad,500016,3,5
29-10-2025,Telangana,Hyderabad,500023,6,13
29-10-2025,Telangana,Hyderabad,500026,10,8
29-10-2025,Telangana,Hyderabad,500028,9,14
29-10-2025,Telangana,Hyderabad,500053,13,6
29-10-2025,Telangana,Hyderabad,500055,1,0
29-10-2025,Telangana,Hyderabad,500069,1,0
29-10-2025,Telangana,Hyderabad,500082,2,4
29-10-2025,Telangana,Hyderabad,500085,1,1
29-10-2025,Telangana,Hyderabad,500091,2,1
29-10-2025,Telangana,Hyderabad,500095,2,1
16-10-2025,Telangana,Hyderabad,500002,30,11
16-10-2025,Telangana,Hyderabad,500005,36,27
16-10-2025,Telangana,Hyderabad,500007,5,6
16-10-2025,Telangana,Hyderabad,500010,26,7
16-10-2025,Telangana,Hyderabad,500013,41,23
16-10-2025,Telangana,Hyderabad,500023,29,20
16-10-2025,Telangana,Hyderabad,500025,3,1
16-10-2025,Telangana,Hyderabad,500040,7,4
16-10-2025,Telangana,Hyderabad,500042,1,0
16-10-2025,Telangana,Hyderabad,500058,7,4
16-10-2025,Telangana,Hyderabad,500062,17,12
25-10-2025,Telangana,Hyderabad,500004,28,8
25-10-2025,Telangana,Hyderabad,500006,23,12
25-10-2025,Telangana,Hyderabad,500007,9,5
25-10-2025,Telangana,Hyderabad,500017,6,9
25-10-2025,Telangana,Hyderabad,500028,24,6
25-10-2025,Telangana,Hyderabad,500031,3,1
25-10-2025,Telangana,Hyderabad,500036,21,16
25-10-2025,Telangana,Hyderabad,500044,10,8
25-10-2025,Telangana,Hyderabad,500050,7,2
25-10-2025,Telangana,Hyderabad,500056,7,4
25-10-2025,Telangana,Hyderabad,500061,13,12
25-10-2025,Telangana,Hyderabad,500062,46,14
25-10-2025,Telangana,Hyderabad,500065,10,7
25-10-2025,Telangana,Hyderabad,500067,7,1
25-10-2025,Telangana,Hyderabad,500080,3,12
24-10-2025,Telangana,Hyderabad,500009,8,9
24-10-2025,Telangana,Hyderabad,500012,15,13
24-10-2025,Telangana,Hyderabad,500015,12,11
24-10-2025,Telangana,Hyderabad,500024,15,3
24-10-2025,Telangana,Hyderabad,500025,2,1
24-10-2025,Telangana,Hyderabad,500049,13,13
24-10-2025,Telangana,Hyderabad,500050,7,3
24-10-2025,Telangana,Hyderabad,500061,18,21
24-10-2025,Telangana,Hyderabad,500064,29,18
24-10-2025,Telangana,Hyderabad,500067,14,2
24-10-2025,Telangana,Hyderabad,500069,1,0
24-10-2025,Telangana,Hyderabad,500091,1,2
24-10-2025,Telangana,Hyderabad,500094,12,7
28-10-2025,Telangana,Hyderabad,500002,19,12
28-10-2025,Telangana,Hyderabad,500003,27,22
28-10-2025,Telangana,Hyderabad,500004,37,4
28-10-2025,Telangana,Hyderabad,500010,11,9
28-10-2025,Telangana,Hyderabad,500018,10,11
28-10-2025,Telangana,Hyderabad,500023,23,22
28-10-2025,Telangana,Hyderabad,500040,6,7
28-10-2025,Telangana,Hyderabad,500049,9,8
28-10-2025,Telangana,Hyderabad,500055,0,2
28-10-2025,Telangana,Hyderabad,500056,12,2
28-10-2025,Telangana,Hyderabad,500061,9,14
28-10-2025,Telangana,Hyderabad,500065,7,5
28-10-2025,Telangana,Hyderabad,500067,5,4
28-10-2025,Telangana,Hyderabad,500085,1,1
28-10-2025,Telangana,Hyderabad,500094,7,7
28-10-2025,Telangana,Hyderabad,500096,5,3
31-10-2025,Telangana,Hyderabad,500004,10,3
31-10-2025,Telangana,Hyderabad,500015,19,6
31-10-2025,Telangana,Hyderabad,500026,5,4
31-10-2025,Telangana,Hyderabad,500027,15,12
31-10-2025,Telangana,Hyderabad,500033,0,8
31-10-2025,Telangana,Hyderabad,500040,14,5
31-10-2025,Telangana,Hyderabad,500054,10,9
31-10-2025,Telangana,Hyderabad,500067,9,3
31-10-2025,Telangana,Hyderabad,500072,15,17
31-10-2025,Telangana,Hyderabad,500094,3,4
31-10-2025,Telangana,Hyderabad,500096,0,3
18-09-2025,Telangana,Hyderabad,500009,11,4
18-09-2025,Telangana,Hyderabad,500012,5,10
18-09-2025,Telangana,Hyderabad,500026,2,8
18-09-2025,Telangana,Hyderabad,500034,11,8
18-09-2025,Telangana,Hyderabad,500036,12,20
18-09-2025,Telangana,Hyderabad,500038,4,5
18-09-2025,Telangana,Hyderabad,500042,1,3
18-09-2025,Telangana,Hyderabad,500062,10,10
18-09-2025,Telangana,Hyderabad,500064,34,24
18-09-2025,Telangana,Hyderabad,500065,11,7
18-09-2025,Telangana,Hyderabad,500082,2,0
18-09-2025,Telangana,Hyderabad,500096,3,1
19-09-2025,Telangana,Hyderabad,500003,16,16
19-09-2025,Telangana,Hyderabad,500010,16,16
19-09-2025,Telangana,Hyderabad,500026,7,8
19-09-2025,Telangana,Hyderabad,500028,29,22
19-09-2025,Telangana,Hyderabad,500033,2,5
19-09-2025,Telangana,Hyderabad,500038,4,4
19-09-2025,Telangana,Hyderabad,500045,13,5
19-09-2025,Telangana,Hyderabad,500050,1,5
19-09-2025,Telangana,Hyderabad,500057,2,1
19-09-2025,Telangana,Hyderabad,500061,8,25
19-09-2025,Telangana,Hyderabad,500065,13,3
19-09-2025,Telangana,Hyderabad,500082,4,7
19-09-2025,Telangana,Hyderabad,500094,2,4
19-09-2025,Telangana,Hyderabad,500095,4,0
24-09-2025,Telangana,Hyderabad,500001,15,10
24-09-2025,Telangana,Hyderabad,500010,16,7
24-09-2025,Telangana,Hyderabad,500012,17,10
24-09-2025,Telangana,Hyderabad,500015,9,5
24-09-2025,Telangana,Hyderabad,500023,29,30
24-09-2025,Telangana,Hyderabad,500024,13,4
24-09-2025,Telangana,Hyderabad,500026,9,5
24-09-2025,Telangana,Hyderabad,500028,55,30
24-09-2025,Telangana,Hyderabad,500036,13,15
24-09-2025,Telangana,Hyderabad,500053,30,23
24-09-2025,Telangana,Hyderabad,500054,12,6
24-09-2025,Telangana,Hyderabad,500057,6,2
24-09-2025,Telangana,Hyderabad,500073,2,2
24-09-2025,Telangana,Hyderabad,500080,11,5
24-09-2025,Telangana,Hyderabad,500082,1,5
24-09-2025,Telangana,Hyderabad,500096,4,3
23-09-2025,Telangana,Hyderabad,500015,11,12
23-09-2025,Telangana,Hyderabad,500018,21,10
23-09-2025,Telangana,Hyderabad,500023,24,20
23-09-2025,Telangana,Hyderabad,500042,1,0
23-09-2025,Telangana,Hyderabad,500058,2,3
23-09-2025,Telangana,Hyderabad,500059,21,20
23-09-2025,Telangana,Hyderabad,500061,32,7
23-09-2025,Telangana,Hyderabad,500064,36,18
23-09-2025,Telangana,Hyderabad,500065,5,3
23-09-2025,Telangana,Hyderabad,500072,11,7
23-09-2025,Telangana,Hyderabad,500091,1,0
06-10-2025,Telangana,Hyderabad,500001,9,19
06-10-2025,Telangana,Hyderabad,500006,41,29
06-10-2025,Telangana,Hyderabad,500010,15,12
06-10-2025,Telangana,Hyderabad,500027,8,11
06-10-2025,Telangana,Hyderabad,500028,31,30
06-10-2025,Telangana,Hyderabad,500034,19,10
06-10-2025,Telangana,Hyderabad,500045,23,15
06-10-2025,Telangana,Hyderabad,500055,2,1
06-10-2025,Telangana,Hyderabad,500059,48,29
06-10-2025,Telangana,Hyderabad,500067,14,2
14-09-2025,Telangana,Hyderabad,500005,10,2
14-09-2025,Telangana,Hyderabad,500008,2,0
14-09-2025,Telangana,Hyderabad,500013,22,11
14-09-2025,Telangana,Hyderabad,500027,3,0
14-09-2025,Telangana,Hyderabad,500055,1,0
14-09-2025,Telangana,Hyderabad,500056,1,0
14-09-2025,Telangana,Hyderabad,500095,0,1
14-09-2025,Telangana,Hyderabad,500096,0,1
15-09-2025,Telangana,Hyderabad,500001,9,16
15-09-2025,Telangana,Hyderabad,500005,52,38
15-09-2025,Telangana,Hyderabad,500010,16,19
15-09-2025,Telangana,Hyderabad,500012,9,15
15-09-2025,Telangana,Hyderabad,500023,30,24
15-09-2025,Telangana,Hyderabad,500026,8,8
15-09-2025,Telangana,Hyderabad,500033,4,2
15-09-2025,Telangana,Hyderabad,500050,0,2
15-09-2025,Telangana,Hyderabad,500055,0,1
15-09-2025,Telangana,Hyderabad,500057,0,3
15-09-2025,Telangana,Hyderabad,500062,25,15
15-09-2025,Telangana,Hyderabad,500067,11,3
15-09-2025,Telangana,Hyderabad,500072,5,6
15-09-2025,Telangana,Hyderabad,500094,4,7
25-09-2025,Telangana,Hyderabad,500001,12,3
25-09-2025,Telangana,Hyderabad,500004,10,10
25-09-2025,Telangana,Hyderabad,500008,50,22
25-09-2025,Telangana,Hyderabad,500010,17,11
25-09-2025,Telangana,Hyderabad,500025,6,1
25-09-2025,Telangana,Hyderabad,500034,12,5
25-09-2025,Telangana,Hyderabad,500053,34,29
25-09-2025,Telangana,Hyderabad,500061,13,12
25-09-2025,Telangana,Hyderabad,500062,22,13
25-09-2025,Telangana,Hyderabad,500065,12,6
08-10-2025,Telangana,Hyderabad,500002,26,26
08-10-2025,Telangana,Hyderabad,500004,24,7
08-10-2025,Telangana,Hyderabad,500006,19,21
08-10-2025,Telangana,Hyderabad,500017,8,12
08-10-2025,Telangana,Hyderabad,500026,8,8
08-10-2025,Telangana,Hyderabad,500027,4,8
08-10-2025,Telangana,Hyderabad,500034,12,5
08-10-2025,Telangana,Hyderabad,500044,7,8
09-10-2025,Telangana,Hyderabad,500003,8,13
09-10-2025,Telangana,Hyderabad,500009,13,4
09-10-2025,Telangana,Hyderabad,500014,1,0
09-10-2025,Telangana,Hyderabad,500020,19,16
09-10-2025,Telangana,Hyderabad,500033,1,5
09-10-2025,Telangana,Hyderabad,500038,3,7
09-10-2025,Telangana,Hyderabad,500042,1,1
09-10-2025,Telangana,Hyderabad,500053,60,45
09-10-2025,Telangana,Hyderabad,500056,7,5
09-10-2025,Telangana,Hyderabad,500065,4,8
09-10-2025,Telangana,Hyderabad,500073,1,1
09-10-2025,Telangana,Hyderabad,500085,1,1
09-10-2025,Telangana,Hyderabad,500096,3,2
16-09-2025,Telangana,Hyderabad,500001,5,16
16-09-2025,Telangana,Hyderabad,500004,14,9
16-09-2025,Telangana,Hyderabad,500013,30,32
16-09-2025,Telangana,Hyderabad,500017,4,10
16-09-2025,Telangana,Hyderabad,500023,60,27
16-09-2025,Telangana,Hyderabad,500025,10,0
16-09-2025,Telangana,Hyderabad,500036,12,15
16-09-2025,Telangana,Hyderabad,500040,17,9
16-09-2025,Telangana,Hyderabad,500042,1,1
16-09-2025,Telangana,Hyderabad,500057,3,1
16-09-2025,Telangana,Hyderabad,500061,10,14
16-09-2025,Telangana,Hyderabad,500064,47,31
16-09-2025,Telangana,Hyderabad,500073,0,2
16-09-2025,Telangana,Hyderabad,500081,1,2
16-09-2025,Telangana,Hyderabad,500087,0,1
16-09-2025,Telangana,Hyderabad,500094,7,3
17-09-2025,Telangana,Hyderabad,500008,45,37
17-09-2025,Telangana,Hyderabad,500012,5,18
17-09-2025,Telangana,Hyderabad,500017,9,10
17-09-2025,Telangana,Hyderabad,500018,26,12
17-09-2025,Telangana,Hyderabad,500020,55,31
17-09-2025,Telangana,Hyderabad,500027,5,7
17-09-2025,Telangana,Hyderabad,500036,10,15
17-09-2025,Telangana,Hyderabad,500042,2,1
17-09-2025,Telangana,Hyderabad,500058,4,9
17-09-2025,Telangana,Hyderabad,500060,1,0
17-09-2025,Telangana,Hyderabad,500072,10,13
17-09-2025,Telangana,Hyderabad,500082,3,5
26-09-2025,Telangana,Hyderabad,500002,8,3
26-09-2025,Telangana,Hyderabad,500005,18,10
26-09-2025,Telangana,Hyderabad,500012,6,5
26-09-2025,Telangana,Hyderabad,500016,4,4
26-09-2025,Telangana,Hyderabad,500020,26,10
26-09-2025,Telangana,Hyderabad,500023,8,12
26-09-2025,Telangana,Hyderabad,500026,6,6
26-09-2025,Telangana,Hyderabad,500027,3,3
26-09-2025,Telangana,Hyderabad,500057,5,1
26-09-2025,Telangana,Hyderabad,500062,7,5
26-09-2025,Telangana,Hyderabad,500080,10,5
26-09-2025,Telangana,Hyderabad,500096,6,1
21-09-2025,Telangana,Hyderabad,500001,5,0
21-09-2025,Telangana,Hyderabad,500008,19,10
21-09-2025,Telangana,Hyderabad,500013,3,0
21-09-2025,Telangana,Hyderabad,500036,1,3
21-09-2025,Telangana,Hyderabad,500044,1,0
21-09-2025,Telangana,Hyderabad,500062,1,0
20-09-2025,Telangana,Hyderabad,500004,13,8
20-09-2025,Telangana,Hyderabad,500009,5,9
20-09-2025,Telangana,Hyderabad,500015,18,5
20-09-2025,Telangana,Hyderabad,500025,1,7
20-09-2025,Telangana,Hyderabad,500028,47,17
20-09-2025,Telangana,Hyderabad,500031,2,0
20-09-2025,Telangana,Hyderabad,500038,1,3
20-09-2025,Telangana,Hyderabad,500045,12,12
20-09-2025,Telangana,Hyderabad,500057,2,1
20-09-2025,Telangana,Hyderabad,500061,21,19
20-09-2025,Telangana,Hyderabad,500065,17,9
20-09-2025,Telangana,Hyderabad,500072,8,14
20-09-2025,Telangana,Hyderabad,500087,1,0
20-09-2025,Telangana,Hyderabad,500091,4,0
22-09-2025,Telangana,Hyderabad,500003,20,19
22-09-2025,Telangana,Hyderabad,500005,41,23
22-09-2025,Telangana,Hyderabad,500008,40,27
22-09-2025,Telangana,Hyderabad,500010,10,10
22-09-2025,Telangana,Hyderabad,500012,12,8
22-09-2025,Telangana,Hyderabad,500017,9,5
22-09-2025,Telangana,Hyderabad,500018,15,7
22-09-2025,Telangana,Hyderabad,500025,2,4
22-09-2025,Telangana,Hyderabad,500034,25,5
22-09-2025,Telangana,Hyderabad,500057,0,1
22-09-2025,Telangana,Hyderabad,500059,15,16
22-09-2025,Telangana,Hyderabad,500072,13,4
22-09-2025,Telangana,Hyderabad,500073,3,1
22-09-2025,Telangana,Hyderabad,500091,1,3
27-09-2025,Telangana,Hyderabad,500003,1,2
27-09-2025,Telangana,Hyderabad,500011,3,2
27-09-2025,Telangana,Hyderabad,500023,27,11
27-09-2025,Telangana,Hyderabad,500033,6,2
27-09-2025,Telangana,Hyderabad,500044,5,0
27-09-2025,Telangana,Hyderabad,500056,3,4
27-09-2025,Telangana,Hyderabad,500057,0,1
27-09-2025,Telangana,Hyderabad,500059,24,8
01-10-2025,Telangana,Hyderabad,500003,16,21
01-10-2025,Telangana,Hyderabad,500023,10,18
01-10-2025,Telangana,Hyderabad,500033,2,0
01-10-2025,Telangana,Hyderabad,500034,10,7
01-10-2025,Telangana,Hyderabad,500045,14,13
01-10-2025,Telangana,Hyderabad,500082,1,0
02-11-2025,Telangana,Hyderabad,500008,4,0
02-11-2025,Telangana,Hyderabad,500020,2,4
02-11-2025,Telangana,Hyderabad,500028,1,0
02-11-2025,Telangana,Hyderabad,500049,1,1
02-11-2025,Telangana,Hyderabad,500055,1,0
02-11-2025,Telangana,Hyderabad,500059,1,3
02-11-2025,Telangana,Hyderabad,500072,4,0
01-11-2025,Telangana,Hyderabad,500005,46,31
01-11-2025,Telangana,Hyderabad,500006,33,16
01-11-2025,Telangana,Hyderabad,500008,80,37
01-11-2025,Telangana,Hyderabad,500011,25,8
01-11-2025,Telangana,Hyderabad,500016,10,11
01-11-2025,Telangana,Hyderabad,500018,16,7
01-11-2025,Telangana,Hyderabad,500020,95,9
01-11-2025,Telangana,Hyderabad,500023,42,25
01-11-2025,Telangana,Hyderabad,500026,12,9
01-11-2025,Telangana,Hyderabad,500029,9,6
01-11-2025,Telangana,Hyderabad,500031,3,1
01-11-2025,Telangana,Hyderabad,500036,12,15
01-11-2025,Telangana,Hyderabad,500042,5,1
01-11-2025,Telangana,Hyderabad,500059,55,26
01-11-2025,Telangana,Hyderabad,500064,49,27
01-11-2025,Telangana,Hyderabad,500065,17,5
01-11-2025,Telangana,Hyderabad,500073,13,0
01-11-2025,Telangana,Hyderabad,500094,9,3
01-11-2025,Telangana,Hyderabad,500096,8,3
03-11-2025,Telangana,Hyderabad,500002,22,13
03-11-2025,Telangana,Hyderabad,500010,19,9
03-11-2025,Telangana,Hyderabad,500024,21,10
03-11-2025,Telangana,Hyderabad,500025,1,2
03-11-2025,Telangana,Hyderabad,500031,1,0
03-11-2025,Telangana,Hyderabad,500049,8,7
03-11-2025,Telangana,Hyderabad,500056,5,4
03-11-2025,Telangana,Hyderabad,500057,8,1
03-11-2025,Telangana,Hyderabad,500067,17,1
04-11-2025,Telangana,Hyderabad,500001,23,11
04-11-2025,Telangana,Hyderabad,500003,19,17
04-11-2025,Telangana,Hyderabad,500008,81,50
04-11-2025,Telangana,Hyderabad,500017,11,6
04-11-2025,Telangana,Hyderabad,500023,41,21
04-11-2025,Telangana,Hyderabad,500025,5,3
04-11-2025,Telangana,Hyderabad,500026,15,8
04-11-2025,Telangana,Hyderabad,500034,9,13
04-11-2025,Telangana,Hyderabad,500036,24,27
04-11-2025,Telangana,Hyderabad,500062,20,14
04-11-2025,Telangana,Hyderabad,500065,8,4
04-11-2025,Telangana,Hyderabad,500067,5,2
04-11-2025,Telangana,Hyderabad,500072,5,14
04-11-2025,Telangana,Hyderabad,500073,6,3
04-11-2025,Telangana,Hyderabad,500088,1,1
05-11-2025,Telangana,Hyderabad,500003,5,0
05-11-2025,Telangana,Hyderabad,500008,16,11
05-11-2025,Telangana,Hyderabad,500017,5,3
05-11-2025,Telangana,Hyderabad,500036,22,12
05-11-2025,Telangana,Hyderabad,500038,3,2
05-11-2025,Telangana,Hyderabad,500044,2,1
05-11-2025,Telangana,Hyderabad,500049,3,4
05-11-2025,Telangana,Hyderabad,500082,1,0
05-11-2025,Telangana,Hyderabad,500085,0,1
06-11-2025,Telangana,Hyderabad,500002,30,23
06-11-2025,Telangana,Hyderabad,500015,13,13
06-11-2025,Telangana,Hyderabad,500025,0,6
06-11-2025,Telangana,Hyderabad,500027,7,7
06-11-2025,Telangana,Hyderabad,500028,35,31
06-11-2025,Telangana,Hyderabad,500029,10,9
06-11-2025,Telangana,Hyderabad,500067,11,1
06-11-2025,Telangana,Hyderabad,500094,11,7
06-11-2025,Telangana,Hyderabad,500095,1,1
09-11-2025,Telangana,Hyderabad,500010,4,2
09-11-2025,Telangana,Hyderabad,500013,2,1
09-11-2025,Telangana,Hyderabad,500023,3,4
09-11-2025,Telangana,Hyderabad,500025,1,0
09-11-2025,Telangana,Hyderabad,500036,7,2
09-11-2025,Telangana,Hyderabad,500061,7,1
09-11-2025,Telangana,Hyderabad,500069,1,1
09-11-2025,Telangana,Hyderabad,500072,1,0
25-06-2025,Telangana,Hyderabad,500063,0,2
15-06-2025,Telangana,Hyderabad,500038,0,2
15-06-2025,Telangana,Hyderabad,500043,0,1
15-06-2025,Telangana,Hyderabad,500056,0,1
15-06-2025,Telangana,Hyderabad,500088,0,1
02-06-2025,Telangana,Hyderabad,500041,2,0
19-10-2025,Telangana,Hyderabad,500012,1,1
19-10-2025,Telangana,Hyderabad,500013,3,3
19-10-2025,Telangana,Hyderabad,500023,0,2
19-10-2025,Telangana,Hyderabad,500026,1,0
19-10-2025,Telangana,Hyderabad,500054,0,1
07-06-2025,Telangana,Hyderabad,500005,0,3
07-06-2025,Telangana,Hyderabad,500015,0,9
07-06-2025,Telangana,Hyderabad,500025,2,0
07-06-2025,Telangana,Hyderabad,500038,1,2
07-06-2025,Telangana,Hyderabad,500054,7,8
07-06-2025,Telangana,Hyderabad,500081,0,3
07-06-2025,Telangana,Hyderabad,500103,0,1
18-10-2025,Telangana,Hyderabad,500006,31,12
18-10-2025,Telangana,Hyderabad,500009,9,4
18-10-2025,Telangana,Hyderabad,500011,17,6
18-10-2025,Telangana,Hyderabad,500018,19,9
18-10-2025,Telangana,Hyderabad,500028,45,15
18-10-2025,Telangana,Hyderabad,500031,0,2
18-10-2025,Telangana,Hyderabad,500033,2,5
18-10-2025,Telangana,Hyderabad,500041,0,1
18-10-2025,Telangana,Hyderabad,500053,68,54
18-10-2025,Telangana,Hyderabad,500057,10,3
18-10-2025,Telangana,Hyderabad,500062,27,12
18-10-2025,Telangana,Hyderabad,500065,11,8
18-10-2025,Telangana,Hyderabad,500072,27,19
18-10-2025,Telangana,Hyderabad,500082,2,1
21-10-2025,Telangana,Hyderabad,500007,5,7
21-10-2025,Telangana,Hyderabad,500008,66,24
21-10-2025,Telangana,Hyderabad,500018,21,13
21-10-2025,Telangana,Hyderabad,500025,3,1
21-10-2025,Telangana,Hyderabad,500038,1,7
21-10-2025,Telangana,Hyderabad,500042,2,1
21-10-2025,Telangana,Hyderabad,500047,1,0
21-10-2025,Telangana,Hyderabad,500049,8,8
21-10-2025,Telangana,Hyderabad,500053,34,33
21-10-2025,Telangana,Hyderabad,500059,25,21
21-10-2025,Telangana,Hyderabad,500072,22,17
21-10-2025,Telangana,Hyderabad,500082,7,1
21-10-2025,Telangana,Hyderabad,500085,2,0
20-10-2025,Telangana,Hyderabad,500002,0,1
08-06-2025,Telangana,Hyderabad,500025,0,1
08-06-2025,Telangana,Hyderabad,500040,0,1
08-06-2025,Telangana,Hyderabad,500047,0,1
08-06-2025,Telangana,Hyderabad,500050,0,1
04-06-2025,Telangana,Hyderabad,500087,0,2
01-06-2025,Telangana,Hyderabad,500011,1,6
01-06-2025,Telangana,Hyderabad,500034,2,3
01-06-2025,Telangana,Hyderabad,500073,0,1
01-06-2025,Telangana,Hyderabad,500091,0,1
27-05-2025,Telangana,Hyderabad,500078,0,2
28-05-2025,Telangana,Hyderabad,500047,0,2
31-05-2025,Telangana,Hyderabad,500078,0,2
31-05-2025,Telangana,Hyderabad,500088,0,1
20-05-2025,Telangana,Hyderabad,500069,0,1
25-05-2025,Telangana,Hyderabad,500004,0,2
25-05-2025,Telangana,Hyderabad,500034,1,3
25-05-2025,Telangana,Hyderabad,500038,1,1
25-05-2025,Telangana,Hyderabad,500045,0,6
13-07-2025,Telangana,Hyderabad,500001,1,7
13-07-2025,Telangana,Hyderabad,500057,0,1
09-07-2025,Telangana,Hyderabad,500014,0,0
12-06-2025,Telangana,Hyderabad,500069,0,1
13-06-2025,Telangana,Hyderabad,500063,0,1
18-07-2025,Telangana,Hyderabad,500087,0,3
20-06-2025,Telangana,Hyderabad,500069,0,1
20-06-2025,Telangana,Hyderabad,500095,0,2
21-06-2025,Telangana,Hyderabad,500088,0,4
22-06-2025,Telangana,Hyderabad,500018,2,13
22-06-2025,Telangana,Hyderabad,500029,0,3
22-06-2025,Telangana,Hyderabad,500043,0,1
22-06-2025,Telangana,Hyderabad,500049,0,1
22-06-2025,Telangana,Hyderabad,500055,0,2
22-06-2025,Telangana,Hyderabad,500087,0,1
10-06-2025,Telangana,Hyderabad,500110,0,1
26-06-2025,Telangana,Hyderabad,500038,0,19
28-06-2025,Telangana,Hyderabad,500085,1,1
29-06-2025,Telangana,Hyderabad,500016,1,5
29-06-2025,Telangana,Hyderabad,500054,0,5
29-06-2025,Telangana,Hyderabad,500065,0,4
29-06-2025,Telangana,Hyderabad,500096,0,0
16-06-2025,Telangana,Hyderabad,500043,0,1
16-06-2025,Telangana,Hyderabad,500091,0,1
17-06-2025,Telangana,Hyderabad,500088,0,3
18-06-2025,Telangana,Hyderabad,500014,0,1
18-06-2025,Telangana,Hyderabad,500043,0,1
18-06-2025,Telangana,Hyderabad,500078,0,1
19-06-2025,Telangana,Hyderabad,500060,1,0
19-06-2025,Telangana,Hyderabad,500088,0,4
19-06-2025,Telangana,Hyderabad,500103,0,1
07-06-2025,Telangana,Hyderabad,500004,1,0
07-06-2025,Telangana,Hyderabad,500010,0,1
07-06-2025,Telangana,Hyderabad,500018,3,0
07-06-2025,Telangana,Hyderabad,500023,0,1
07-06-2025,Telangana,Hyderabad,500033,1,1
07-06-2025,Telangana,Hyderabad,500072,3,0
08-06-2025,Telangana,Hyderabad,500001,0,1
08-06-2025,Telangana,Hyderabad,500006,1,0
08-06-2025,Telangana,Hyderabad,500008,0,1
08-06-2025,Telangana,Hyderabad,500011,0,1
08-06-2025,Telangana,Hyderabad,500020,0,4
08-06-2025,Telangana,Hyderabad,500059,2,9
08-06-2025,Telangana,Hyderabad,500061,1,2
08-06-2025,Telangana,Hyderabad,500072,1,1
08-06-2025,Telangana,Hyderabad,500095,0,1
09-06-2025,Telangana,Hyderabad,500005,9,11
09-06-2025,Telangana,Hyderabad,500016,8,7
09-06-2025,Telangana,Hyderabad,500023,8,12
09-06-2025,Telangana,Hyderabad,500025,1,1
09-06-2025,Telangana,Hyderabad,500027,9,12
09-06-2025,Telangana,Hyderabad,500028,28,17
09-06-2025,Telangana,Hyderabad,500029,4,7
09-06-2025,Telangana,Hyderabad,500042,4,1
09-06-2025,Telangana,Hyderabad,500045,6,14
09-06-2025,Telangana,Hyderabad,500050,1,2
09-06-2025,Telangana,Hyderabad,500055,2,0
09-06-2025,Telangana,Hyderabad,500061,13,19
09-06-2025,Telangana,Hyderabad,500085,3,2
