date,state,district,pincode,age_0_5,age_5_17,age_18_greater
25-12-2025,Telangana,Hyderabad,500040,1,0,0
25-12-2025,Telangana,Hyderabad,500049,2,1,0
25-12-2025,Telangana,Hyderabad,500050,1,0,0
25-12-2025,Telangana,Hyderabad,500054,0,1,0
25-12-2025,Telangana,Hyderabad,500056,1,1,0
23-12-2025,Telangana,Hyderabad,500006,13,0,0
23-12-2025,Telangana,Hyderabad,500024,7,0,0
23-12-2025,Telangana,Hyderabad,500027,1,0,0
23-12-2025,Telangana,Hyderabad,500033,3,0,0
23-12-2025,Telangana,Hyderabad,500059,9,0,0
23-12-2025,Telangana,Hyderabad,500062,3,0,0
23-12-2025,Telangana,Hyderabad,500065,4,0,0
23-12-2025,Telangana,Hyderabad,500073,1,0,0
23-12-2025,Telangana,Hyderabad,500080,2,0,0
24-12-2025,Telangana,Hyderabad,500003,3,0,0
24-12-2025,Telangana,Hyderabad,500007,0,0,1
24-12-2025,Telangana,Hyderabad,500018,3,1,1
24-12-2025,Telangana,Hyderabad,500028,13,1,0
24-12-2025,Telangana,Hyderabad,500055,1,0,0
24-12-2025,Telangana,Hyderabad,500064,12,4,0
24-12-2025,Telangana,Hyderabad,500065,0,1,0
24-12-2025,Telangana,Hyderabad,500078,2,0,0
24-12-2025,Telangana,Hyderabad,500091,1,0,0
27-12-2025,Telangana,Hyderabad,500001,1,1,0
27-12-2025,Telangana,Hyderabad,500005,1,1,0
27-12-2025,Telangana,Hyderabad,500010,1,0,0
27-12-2025,Telangana,Hyderabad,500013,1,0,7
27-12-2025,Telangana,Hyderabad,500015,1,1,0
27-12-2025,Telangana,Hyderabad,500053,3,4,0
27-12-2025,Telangana,Hyderabad,500058,0,2,0
27-12-2025,Telangana,Hyderabad,500061,2,0,0
27-12-2025,Telangana,Hyderabad,500073,0,0,3
26-12-2025,Telangana,Hyderabad,500013,3,1,0
26-12-2025,Telangana,Hyderabad,500023,2,1,0
26-12-2025,Telangana,Hyderabad,500038,2,0,0
26-12-2025,Telangana,Hyderabad,500061,1,0,0
28-12-2025,Telangana,Hyderabad,500001,2,1,0
28-12-2025,Telangana,Hyderabad,500008,2,2,0
28-12-2025,Telangana,Hyderabad,500013,7,0,0
28-12-2025,Telangana,Hyderabad,500015,0,2,0
28-12-2025,Telangana,Hyderabad,500023,5,4,0
28-12-2025,Telangana,Hyderabad,500028,1,3,0
28-12-2025,Telangana,Hyderabad,500053,5,1,0
29-12-2025,Telangana,Hyderabad,500005,13,1,0
29-12-2025,Telangana,Hyderabad,500028,4,2,0
29-12-2025,Telangana,Hyderabad,500040,5,0,0
29-12-2025,Telangana,Hyderabad,500044,1,0,0
29-12-2025,Telangana,Hyderabad,500050,2,0,0
29-12-2025,Telangana,Hyderabad,500053,16,1,0
29-12-2025,Telangana,Hyderabad,500061,0,1,0
29-12-2025,Telangana,Hyderabad,500064,7,1,0
01-01-2026,Telangana,Hyderabad,500002,11,7,0
01-01-2026,Telangana,Hyderabad,500003,9,4,0
01-01-2026,Telangana,Hyderabad,500017,4,1,0
01-01-2026,Telangana,Hyderabad,500026,7,0,0
01-01-2026,Telangana,Hyderabad,500028,23,9,0
01-01-2026,Telangana,Hyderabad,500050,2,0,0
01-01-2026,Telangana,Hyderabad,500058,8,0,0
01-01-2026,Telangana,Hyderabad,500061,4,2,0
01-01-2026,Telangana,Hyderabad,500072,5,2,0
31-12-2025,Telangana,Hyderabad,500001,2,4,0
31-12-2025,Telangana,Hyderabad,500003,4,1,0
31-12-2025,Telangana,Hyderabad,500010,2,4,0
31-12-2025,Telangana,Hyderabad,500016,2,3,0
31-12-2025,Telangana,Hyderabad,500017,1,0,0
31-12-2025,Telangana,Hyderabad,500024,8,6,1
31-12-2025,Telangana,Hyderabad,500026,2,0,0
31-12-2025,Telangana,Hyderabad,500042,1,2,0
31-12-2025,Telangana,Hyderabad,500054,1,1,0
31-12-2025,Telangana,Hyderabad,500073,1,0,0
31-12-2025,Telangana,Hyderabad,500082,1,1,0
03-01-2026,Telangana,Hyderabad,500003,0,1,0
03-01-2026,Telangana,Hyderabad,500004,1,2,0
02-01-2026,Telangana,Hyderabad,500005,10,4,0
02-01-2026,Telangana,Hyderabad,500036,1,1,3
02-01-2026,Telangana,Hyderabad,500038,2,0,0
02-01-2026,Telangana,Hyderabad,500059,9,3,1
02-01-2026,Telangana,Hyderabad,500065,1,0,0
11-06-2025,Telangana,Hyderabad,500010,2,0,0
11-06-2025,Telangana,Hyderabad,500017,0,2,0
11-06-2025,Telangana,Hyderabad,500023,7,6,0
11-06-2025,Telangana,Hyderabad,500027,2,3,1
11-06-2025,Telangana,Hyderabad,500045,5,3,0
11-06-2025,Telangana,Hyderabad,500061,6,1,0
11-06-2025,Telangana,Hyderabad,500062,3,0,0
11-06-2025,Telangana,Hyderabad,500073,2,0,0
11-06-2025,Telangana,Hyderabad,500096,2,0,0
10-06-2025,Telangana,Hyderabad,500008,13,6,0
10-06-2025,Telangana,Hyderabad,500009,3,1,0
10-06-2025,Telangana,Hyderabad,500015,2,2,0
10-06-2025,Telangana,Hyderabad,500017,2,1,1
10-06-2025,Telangana,Hyderabad,500024,4,2,0
10-06-2025,Telangana,Hyderabad,500026,3,2,0
10-06-2025,Telangana,Hyderabad,500028,10,9,0
10-06-2025,Telangana,Hyderabad,500029,3,2,0
10-06-2025,Telangana,Hyderabad,500036,5,5,0
10-06-2025,Telangana,Hyderabad,500038,1,1,0
10-06-2025,Telangana,Hyderabad,500040,1,0,0
10-06-2025,Telangana,Hyderabad,500061,2,2,1
10-06-2025,Telangana,Hyderabad,500072,0,3,0
09-06-2025,Telangana,Hyderabad,500004,1,1,0
09-06-2025,Telangana,Hyderabad,500006,4,3,0
09-06-2025,Telangana,Hyderabad,500008,8,3,0
09-06-2025,Telangana,Hyderabad,500009,0,4,0
09-06-2025,Telangana,Hyderabad,500020,3,1,0
09-06-2025,Telangana,Hyderabad,500026,1,1,0
09-06-2025,Telangana,Hyderabad,500040,2,1,0
09-06-2025,Telangana,Hyderabad,500064,5,2,0
09-06-2025,Telangana,Hyderabad,500073,2,2,0
09-06-2025,Telangana,Hyderabad,500080,1,0,0
12-06-2025,Telangana,Hyderabad,500001,2,1,0
12-06-2025,Telangana,Hyderabad,500002,1,1,0
12-06-2025,Telangana,Hyderabad,500005,7,1,0
12-06-2025,Telangana,Hyderabad,500009,1,0,0
12-06-2025,Telangana,Hyderabad,500011,1,4,0
12-06-2025,Telangana,Hyderabad,500013,5,2,0
12-06-2025,Telangana,Hyderabad,500027,7,1,1
12-06-2025,Telangana,Hyderabad,500038,2,0,0
12-06-2025,Telangana,Hyderabad,500040,2,0,0
13-06-2025,Telangana,Hyderabad,500002,4,0,2
13-06-2025,Telangana,Hyderabad,500011,0,1,0
13-06-2025,Telangana,Hyderabad,500013,3,3,0
13-06-2025,Telangana,Hyderabad,500023,5,4,0
13-06-2025,Telangana,Hyderabad,500024,1,2,0
13-06-2025,Telangana,Hyderabad,500027,1,0,0
13-06-2025,Telangana,Hyderabad,500036,3,2,0
13-06-2025,Telangana,Hyderabad,500053,5,1,0
13-06-2025,Telangana,Hyderabad,500062,1,1,0
13-06-2025,Telangana,Hyderabad,500065,4,0,0
13-06-2025,Telangana,Hyderabad,500078,1,0,0
15-06-2025,Telangana,Hyderabad,500029,1,0,0
15-06-2025,Telangana,Hyderabad,500059,2,6,0
15-06-2025,Telangana,Hyderabad,500082,0,1,0
15-06-2025,Telangana,Hyderabad,500095,0,1,0
14-06-2025,Telangana,Hyderabad,500001,4,0,0
14-06-2025,Telangana,Hyderabad,500002,1,1,0
14-06-2025,Telangana,Hyderabad,500003,3,2,1
14-06-2025,Telangana,Hyderabad,500005,7,5,0
14-06-2025,Telangana,Hyderabad,500023,12,10,0
14-06-2025,Telangana,Hyderabad,500034,0,2,0
14-06-2025,Telangana,Hyderabad,500047,1,0,0
14-06-2025,Telangana,Hyderabad,500081,2,1,0
16-06-2025,Telangana,Hyderabad,500002,6,3,2
16-06-2025,Telangana,Hyderabad,500003,4,3,0
16-06-2025,Telangana,Hyderabad,500005,10,7,0
16-06-2025,Telangana,Hyderabad,500008,16,10,1
16-06-2025,Telangana,Hyderabad,500018,1,2,0
16-06-2025,Telangana,Hyderabad,500020,8,2,0
16-06-2025,Telangana,Hyderabad,500023,11,5,0
16-06-2025,Telangana,Hyderabad,500027,0,1,0
16-06-2025,Telangana,Hyderabad,500028,6,6,0
16-06-2025,Telangana,Hyderabad,500029,1,1,0
16-06-2025,Telangana,Hyderabad,500033,0,2,0
16-06-2025,Telangana,Hyderabad,500038,1,1,0
16-06-2025,Telangana,Hyderabad,500057,1,0,0
16-06-2025,Telangana,Hyderabad,500059,7,2,1
19-06-2025,Telangana,Hyderabad,500002,15,7,1
19-06-2025,Telangana,Hyderabad,500004,5,2,0
19-06-2025,Telangana,Hyderabad,500013,9,3,0
19-06-2025,Telangana,Hyderabad,500018,7,1,0
19-06-2025,Telangana,Hyderabad,500023,10,9,0
19-06-2025,Telangana,Hyderabad,500024,4,3,0
19-06-2025,Telangana,Hyderabad,500025,1,0,0
19-06-2025,Telangana,Hyderabad,500040,0,0,1
19-06-2025,Telangana,Hyderabad,500056,2,0,0
19-06-2025,Telangana,Hyderabad,500057,0,1,0
19-06-2025,Telangana,Hyderabad,500061,2,0,0
19-06-2025,Telangana,Hyderabad,500071,0,1,0
19-06-2025,Telangana,Hyderabad,500072,3,3,0
19-06-2025,Telangana,Hyderabad,500094,1,1,0
17-06-2025,Telangana,Hyderabad,500005,8,13,1
17-06-2025,Telangana,Hyderabad,500011,3,3,0
17-06-2025,Telangana,Hyderabad,500013,10,5,0
17-06-2025,Telangana,Hyderabad,500027,1,1,0
17-06-2025,Telangana,Hyderabad,500033,1,1,0
17-06-2025,Telangana,Hyderabad,500073,2,1,0
17-06-2025,Telangana,Hyderabad,500082,1,1,0
18-06-2025,Telangana,Hyderabad,500013,4,6,1
18-06-2025,Telangana,Hyderabad,500024,3,4,0
18-06-2025,Telangana,Hyderabad,500054,1,2,0
18-06-2025,Telangana,Hyderabad,500058,0,1,0
18-06-2025,Telangana,Hyderabad,500059,9,1,0
18-06-2025,Telangana,Hyderabad,500061,3,1,0
01-07-2025,Telangana,Hyderabad,500040,139,52,12
01-07-2025,Telangana,Hyderabad,500084,180,77,23
01-07-2025,Telangana,Hyderabad,500064,636,190,14
01-09-2025,Telangana,Hyderabad,500008,11,3,0
01-09-2025,Telangana,Hyderabad,500009,1,0,0
01-09-2025,Telangana,Hyderabad,500011,2,2,1
01-09-2025,Telangana,Hyderabad,500029,5,0,0
01-09-2025,Telangana,Hyderabad,500036,4,1,0
01-09-2025,Telangana,Hyderabad,500059,11,1,0
01-09-2025,Telangana,Hyderabad,500064,21,5,0
01-09-2025,Telangana,Hyderabad,500067,0,4,0
01-09-2025,Telangana,Hyderabad,500080,1,2,0
03-09-2025,Telangana,Hyderabad,500003,3,1,1
03-09-2025,Telangana,Hyderabad,500005,15,3,0
03-09-2025,Telangana,Hyderabad,500006,15,1,0
03-09-2025,Telangana,Hyderabad,500008,22,4,0
03-09-2025,Telangana,Hyderabad,500013,11,3,0
03-09-2025,Telangana,Hyderabad,500015,3,0,0
03-09-2025,Telangana,Hyderabad,500065,4,0,0
03-09-2025,Telangana,Hyderabad,500082,4,0,0
03-09-2025,Telangana,Hyderabad,500087,1,0,0
03-09-2025,Telangana,Hyderabad,500096,1,0,0
02-09-2025,Telangana,Hyderabad,500003,7,1,0
02-09-2025,Telangana,Hyderabad,500005,18,8,0
02-09-2025,Telangana,Hyderabad,500024,3,1,0
02-09-2025,Telangana,Hyderabad,500027,2,1,0
02-09-2025,Telangana,Hyderabad,500040,1,0,0
02-09-2025,Telangana,Hyderabad,500058,1,0,0
07-09-2025,Telangana,Hyderabad,500003,1,0,0
07-09-2025,Telangana,Hyderabad,500005,1,0,0
07-09-2025,Telangana,Hyderabad,500013,6,1,0
07-09-2025,Telangana,Hyderabad,500034,0,1,0
07-09-2025,Telangana,Hyderabad,500064,1,0,0
05-09-2025,Telangana,Hyderabad,500006,1,0,0
05-09-2025,Telangana,Hyderabad,500013,1,0,0
05-09-2025,Telangana,Hyderabad,500023,1,0,0
05-09-2025,Telangana,Hyderabad,500036,1,0,0
05-09-2025,Telangana,Hyderabad,500064,2,0,0
05-09-2025,Telangana,Hyderabad,500065,1,3,0
06-09-2025,Telangana,Hyderabad,500005,2,1,0
06-09-2025,Telangana,Hyderabad,500026,1,0,0
06-09-2025,Telangana,Hyderabad,500028,2,1,0
06-09-2025,Telangana,Hyderabad,500058,1,0,0
06-09-2025,Telangana,Hyderabad,500059,4,0,1
06-09-2025,Telangana,Hyderabad,500064,3,2,0
04-09-2025,Telangana,Hyderabad,500001,2,1,0
04-09-2025,Telangana,Hyderabad,500009,2,0,0
04-09-2025,Telangana,Hyderabad,500010,1,1,0
04-09-2025,Telangana,Hyderabad,500011,2,1,0
04-09-2025,Telangana,Hyderabad,500029,1,0,0
04-09-2025,Telangana,Hyderabad,500034,2,0,0
04-09-2025,Telangana,Hyderabad,500045,3,0,0
04-09-2025,Telangana,Hyderabad,500055,2,1,0
04-09-2025,Telangana,Hyderabad,500057,1,0,0
04-09-2025,Telangana,Hyderabad,500064,6,3,0
04-09-2025,Telangana,Hyderabad,500065,4,1,0
09-09-2025,Telangana,Hyderabad,500011,2,0,0
09-09-2025,Telangana,Hyderabad,500015,7,1,0
09-09-2025,Telangana,Hyderabad,500020,12,3,1
09-09-2025,Telangana,Hyderabad,500050,1,0,0
09-09-2025,Telangana,Hyderabad,500056,1,0,0
09-09-2025,Telangana,Hyderabad,500058,1,1,0
09-09-2025,Telangana,Hyderabad,500059,11,1,0
09-09-2025,Telangana,Hyderabad,500072,2,2,0
09-09-2025,Telangana,Hyderabad,500078,1,0,0
08-09-2025,Telangana,Hyderabad,500005,16,4,0
08-09-2025,Telangana,Hyderabad,500010,2,0,0
08-09-2025,Telangana,Hyderabad,500011,3,1,0
08-09-2025,Telangana,Hyderabad,500012,3,0,0
08-09-2025,Telangana,Hyderabad,500017,4,0,0
08-09-2025,Telangana,Hyderabad,500020,4,1,0
08-09-2025,Telangana,Hyderabad,500024,2,0,0
08-09-2025,Telangana,Hyderabad,500028,10,1,0
08-09-2025,Telangana,Hyderabad,500033,3,2,0
08-09-2025,Telangana,Hyderabad,500034,3,0,0
08-09-2025,Telangana,Hyderabad,500045,3,0,0
08-09-2025,Telangana,Hyderabad,500053,20,2,0
08-09-2025,Telangana,Hyderabad,500058,3,0,0
08-09-2025,Telangana,Hyderabad,500065,2,1,1
08-09-2025,Telangana,Hyderabad,500082,0,1,0
10-09-2025,Telangana,Hyderabad,500003,4,3,0
10-09-2025,Telangana,Hyderabad,500010,3,0,0
10-09-2025,Telangana,Hyderabad,500013,9,2,0
10-09-2025,Telangana,Hyderabad,500017,3,0,0
10-09-2025,Telangana,Hyderabad,500033,3,0,0
10-09-2025,Telangana,Hyderabad,500057,0,3,0
10-09-2025,Telangana,Hyderabad,500087,0,1,0
11-09-2025,Telangana,Hyderabad,500004,2,0,0
11-09-2025,Telangana,Hyderabad,500007,1,1,0
11-09-2025,Telangana,Hyderabad,500015,2,0,0
11-09-2025,Telangana,Hyderabad,500017,1,2,0
11-09-2025,Telangana,Hyderabad,500020,9,2,0
11-09-2025,Telangana,Hyderabad,500023,10,5,0
11-09-2025,Telangana,Hyderabad,500049,3,2,0
11-09-2025,Telangana,Hyderabad,500057,1,0,0
11-09-2025,Telangana,Hyderabad,500058,4,0,0
11-09-2025,Telangana,Hyderabad,500059,8,1,0
14-09-2025,Telangana,Hyderabad,500018,5,0,0
15-09-2025,Telangana,Hyderabad,500013,14,1,0
15-09-2025,Telangana,Hyderabad,500015,0,1,1
15-09-2025,Telangana,Hyderabad,500018,12,1,0
15-09-2025,Telangana,Hyderabad,500028,4,1,1
15-09-2025,Telangana,Hyderabad,500045,3,0,0
15-09-2025,Telangana,Hyderabad,500053,9,1,0
15-09-2025,Telangana,Hyderabad,500056,0,2,0
15-09-2025,Telangana,Hyderabad,500061,2,0,0
15-09-2025,Telangana,Hyderabad,500080,1,1,0
12-09-2025,Telangana,Hyderabad,500009,1,0,0
12-09-2025,Telangana,Hyderabad,500011,3,1,0
12-09-2025,Telangana,Hyderabad,500012,0,2,0
12-09-2025,Telangana,Hyderabad,500013,6,1,0
12-09-2025,Telangana,Hyderabad,500023,7,0,0
12-09-2025,Telangana,Hyderabad,500027,2,1,0
12-09-2025,Telangana,Hyderabad,500029,2,1,0
12-09-2025,Telangana,Hyderabad,500034,2,0,2
12-09-2025,Telangana,Hyderabad,500045,6,0,0
12-09-2025,Telangana,Hyderabad,500053,13,5,0
12-09-2025,Telangana,Hyderabad,500055,0,1,0
12-09-2025,Telangana,Hyderabad,500057,1,0,0
12-09-2025,Telangana,Hyderabad,500067,1,0,0
13-09-2025,Telangana,Hyderabad,500001,3,1,0
13-09-2025,Telangana,Hyderabad,500008,16,4,0
13-09-2025,Telangana,Hyderabad,500011,2,1,0
13-09-2025,Telangana,Hyderabad,500012,2,0,0
13-09-2025,Telangana,Hyderabad,500013,10,0,0
13-09-2025,Telangana,Hyderabad,500020,7,2,0
13-09-2025,Telangana,Hyderabad,500024,2,0,0
13-09-2025,Telangana,Hyderabad,500040,1,1,0
13-09-2025,Telangana,Hyderabad,500053,16,4,0
13-09-2025,Telangana,Hyderabad,500055,2,0,0
13-09-2025,Telangana,Hyderabad,500064,9,5,0
16-09-2025,Telangana,Hyderabad,500008,30,5,1
16-09-2025,Telangana,Hyderabad,500010,2,1,0
16-09-2025,Telangana,Hyderabad,500016,1,1,0
16-09-2025,Telangana,Hyderabad,500026,2,1,0
16-09-2025,Telangana,Hyderabad,500033,1,0,0
16-09-2025,Telangana,Hyderabad,500050,1,0,0
16-09-2025,Telangana,Hyderabad,500054,1,1,0
16-09-2025,Telangana,Hyderabad,500062,4,0,0
16-09-2025,Telangana,Hyderabad,500072,1,0,0
16-09-2025,Telangana,Hyderabad,500085,1,0,0
16-09-2025,Telangana,Hyderabad,500095,0,1,0
17-09-2025,Telangana,Hyderabad,500005,9,1,0
17-09-2025,Telangana,Hyderabad,500006,5,0,0
17-09-2025,Telangana,Hyderabad,500007,1,0,0
17-09-2025,Telangana,Hyderabad,500015,2,0,0
17-09-2025,Telangana,Hyderabad,500045,4,0,0
17-09-2025,Telangana,Hyderabad,500065,2,0,0
17-09-2025,Telangana,Hyderabad,500073,1,1,0
18-09-2025,Telangana,Hyderabad,500008,13,6,0
18-09-2025,Telangana,Hyderabad,500020,8,3,0
18-09-2025,Telangana,Hyderabad,500061,1,0,0
19-09-2025,Telangana,Hyderabad,500004,2,0,0
19-09-2025,Telangana,Hyderabad,500005,9,3,0
19-09-2025,Telangana,Hyderabad,500006,4,0,0
19-09-2025,Telangana,Hyderabad,500011,2,1,0
19-09-2025,Telangana,Hyderabad,500020,5,0,0
19-09-2025,Telangana,Hyderabad,500040,2,0,0
19-09-2025,Telangana,Hyderabad,500053,14,7,0
19-09-2025,Telangana,Hyderabad,500055,1,0,0
19-09-2025,Telangana,Hyderabad,500073,1,0,0
20-09-2025,Telangana,Hyderabad,500006,3,4,1
20-09-2025,Telangana,Hyderabad,500013,7,2,0
20-09-2025,Telangana,Hyderabad,500024,1,3,0
20-09-2025,Telangana,Hyderabad,500026,2,0,0
20-09-2025,Telangana,Hyderabad,500049,3,1,0
20-09-2025,Telangana,Hyderabad,500050,1,1,0
20-09-2025,Telangana,Hyderabad,500058,3,1,0
20-09-2025,Telangana,Hyderabad,500064,10,0,0
20-09-2025,Telangana,Hyderabad,500095,0,1,0
22-09-2025,Telangana,Hyderabad,500006,2,1,0
22-09-2025,Telangana,Hyderabad,500013,1,1,0
22-09-2025,Telangana,Hyderabad,500015,2,0,0
22-09-2025,Telangana,Hyderabad,500024,5,0,0
22-09-2025,Telangana,Hyderabad,500027,0,2,0
22-09-2025,Telangana,Hyderabad,500031,1,0,0
22-09-2025,Telangana,Hyderabad,500038,15,1,0
22-09-2025,Telangana,Hyderabad,500049,2,1,0
22-09-2025,Telangana,Hyderabad,500054,1,1,0
22-09-2025,Telangana,Hyderabad,500082,2,0,0
23-09-2025,Telangana,Hyderabad,500008,6,5,1
23-09-2025,Telangana,Hyderabad,500013,6,0,0
23-09-2025,Telangana,Hyderabad,500028,6,3,0
23-09-2025,Telangana,Hyderabad,500045,6,1,0
23-09-2025,Telangana,Hyderabad,500054,0,1,0
23-09-2025,Telangana,Hyderabad,500081,2,0,0
21-09-2025,Telangana,Hyderabad,500005,1,0,0
24-09-2025,Telangana,Hyderabad,500006,3,2,0
24-09-2025,Telangana,Hyderabad,500007,1,0,0
24-09-2025,Telangana,Hyderabad,500017,5,0,0
24-09-2025,Telangana,Hyderabad,500045,3,0,0
24-09-2025,Telangana,Hyderabad,500058,1,0,0
24-09-2025,Telangana,Hyderabad,500059,7,4,0
24-09-2025,Telangana,Hyderabad,500065,1,0,0
24-09-2025,Telangana,Hyderabad,500067,0,1,0
25-09-2025,Telangana,Hyderabad,500005,4,4,0
25-09-2025,Telangana,Hyderabad,500006,3,0,0
25-09-2025,Telangana,Hyderabad,500011,1,0,0
25-09-2025,Telangana,Hyderabad,500023,7,1,0
25-09-2025,Telangana,Hyderabad,500024,1,2,0
25-09-2025,Telangana,Hyderabad,500028,4,1,0
25-09-2025,Telangana,Hyderabad,500044,2,0,0
25-09-2025,Telangana,Hyderabad,500049,1,0,0
25-09-2025,Telangana,Hyderabad,500057,1,0,0
25-09-2025,Telangana,Hyderabad,500058,4,0,0
25-09-2025,Telangana,Hyderabad,500072,1,0,0
25-09-2025,Telangana,Hyderabad,500080,3,1,0
25-09-2025,Telangana,Hyderabad,500082,1,0,0
25-09-2025,Telangana,Hyderabad,500091,1,2,0
28-09-2025,Telangana,Hyderabad,500034,1,0,0
28-09-2025,Telangana,Hyderabad,500044,0,1,0
28-09-2025,Telangana,Hyderabad,500053,1,0,0
29-09-2025,Telangana,Hyderabad,500006,0,1,0
29-09-2025,Telangana,Hyderabad,500061,0,1,0
29-09-2025,Telangana,Hyderabad,500080,0,1,0
26-09-2025,Telangana,Hyderabad,500017,3,0,0
26-09-2025,Telangana,Hyderabad,500024,1,0,0
26-09-2025,Telangana,Hyderabad,500029,3,0,1
26-09-2025,Telangana,Hyderabad,500033,1,0,0
26-09-2025,Telangana,Hyderabad,500045,1,0,0
26-09-2025,Telangana,Hyderabad,500056,0,1,0
26-09-2025,Telangana,Hyderabad,500059,1,1,0
27-09-2025,Telangana,Hyderabad,500013,1,1,0
27-09-2025,Telangana,Hyderabad,500018,2,0,0
27-09-2025,Telangana,Hyderabad,500024,0,1,0
30-09-2025,Telangana,Hyderabad,500023,0,1,0
30-09-2025,Telangana,Hyderabad,500062,1,0,0
30-09-2025,Telangana,Hyderabad,500065,0,2,0
26-10-2025,Telangana,Hyderabad,500002,4,0,0
26-10-2025,Telangana,Hyderabad,500003,1,1,0
26-10-2025,Telangana,Hyderabad,500023,6,3,0
26-10-2025,Telangana,Hyderabad,500024,2,0,0
26-10-2025,Telangana,Hyderabad,500025,2,0,0
26-10-2025,Telangana,Hyderabad,500049,1,1,0
26-10-2025,Telangana,Hyderabad,500062,2,0,0
26-10-2025,Telangana,Hyderabad,500085,1,0,0
13-10-2025,Telangana,Hyderabad,500003,2,1,0
13-10-2025,Telangana,Hyderabad,500006,13,1,1
13-10-2025,Telangana,Hyderabad,500044,2,2,0
13-10-2025,Telangana,Hyderabad,500045,9,2,0
13-10-2025,Telangana,Hyderabad,500055,2,0,0
13-10-2025,Telangana,Hyderabad,500062,2,2,0
13-10-2025,Telangana,Hyderabad,500065,3,0,0
16-10-2025,Telangana,Hyderabad,500001,5,0,0
16-10-2025,Telangana,Hyderabad,500003,5,0,0
16-10-2025,Telangana,Hyderabad,500028,3,4,0
16-10-2025,Telangana,Hyderabad,500036,3,1,0
16-10-2025,Telangana,Hyderabad,500038,1,0,0
16-10-2025,Telangana,Hyderabad,500072,1,0,0
16-10-2025,Telangana,Hyderabad,500073,1,1,0
15-10-2025,Telangana,Hyderabad,500002,6,0,0
15-10-2025,Telangana,Hyderabad,500011,0,1,0
15-10-2025,Telangana,Hyderabad,500016,2,1,0
15-10-2025,Telangana,Hyderabad,500018,4,1,0
15-10-2025,Telangana,Hyderabad,500020,5,2,0
15-10-2025,Telangana,Hyderabad,500027,2,1,0
15-10-2025,Telangana,Hyderabad,500038,2,0,0
15-10-2025,Telangana,Hyderabad,500042,2,1,0
15-10-2025,Telangana,Hyderabad,500044,3,0,0
15-10-2025,Telangana,Hyderabad,500045,2,0,1
15-10-2025,Telangana,Hyderabad,500053,18,1,0
15-10-2025,Telangana,Hyderabad,500059,9,3,0
15-10-2025,Telangana,Hyderabad,500067,3,0,0
15-10-2025,Telangana,Hyderabad,500072,2,0,0
15-10-2025,Telangana,Hyderabad,500094,4,1,0
17-10-2025,Telangana,Hyderabad,500007,3,0,0
17-10-2025,Telangana,Hyderabad,500024,8,0,0
17-10-2025,Telangana,Hyderabad,500027,3,1,0
17-10-2025,Telangana,Hyderabad,500034,6,0,0
17-10-2025,Telangana,Hyderabad,500038,2,0,0
19-10-2025,Telangana,Hyderabad,500002,11,1,0
19-10-2025,Telangana,Hyderabad,500003,4,0,0
19-10-2025,Telangana,Hyderabad,500007,1,0,0
19-10-2025,Telangana,Hyderabad,500015,5,1,0
19-10-2025,Telangana,Hyderabad,500018,4,3,0
19-10-2025,Telangana,Hyderabad,500040,1,0,0
19-10-2025,Telangana,Hyderabad,500044,3,0,0
19-10-2025,Telangana,Hyderabad,500049,3,0,0
19-10-2025,Telangana,Hyderabad,500059,14,2,0
19-10-2025,Telangana,Hyderabad,500062,6,0,0
19-10-2025,Telangana,Hyderabad,500065,4,0,0
19-10-2025,Telangana,Hyderabad,500073,2,1,0
19-10-2025,Telangana,Hyderabad,500080,1,0,0
20-10-2025,Telangana,Hyderabad,500001,1,0,0
20-10-2025,Telangana,Hyderabad,500004,2,0,0
20-10-2025,Telangana,Hyderabad,500017,1,0,1
20-10-2025,Telangana,Hyderabad,500023,2,2,0
20-10-2025,Telangana,Hyderabad,500028,4,1,0
20-10-2025,Telangana,Hyderabad,500061,1,0,0
20-10-2025,Telangana,Hyderabad,500064,3,0,0
18-10-2025,Telangana,Hyderabad,500034,1,0,0
18-10-2025,Telangana,Hyderabad,500036,4,0,0
21-10-2025,Telangana,Hyderabad,500036,0,0,1
21-10-2025,Telangana,Hyderabad,500091,1,0,0
24-10-2025,Telangana,Hyderabad,500003,4,1,1
24-10-2025,Telangana,Hyderabad,500005,13,4,0
24-10-2025,Telangana,Hyderabad,500006,6,2,0
24-10-2025,Telangana,Hyderabad,500007,1,2,0
24-10-2025,Telangana,Hyderabad,500010,1,2,0
24-10-2025,Telangana,Hyderabad,500011,7,2,0
24-10-2025,Telangana,Hyderabad,500014,1,0,0
24-10-2025,Telangana,Hyderabad,500020,6,1,0
24-10-2025,Telangana,Hyderabad,500023,12,1,0
24-10-2025,Telangana,Hyderabad,500026,2,0,0
24-10-2025,Telangana,Hyderabad,500055,0,1,0
24-10-2025,Telangana,Hyderabad,500065,3,3,0
24-10-2025,Telangana,Hyderabad,500073,1,0,0
23-10-2025,Telangana,Hyderabad,500024,0,0,1
25-10-2025,Telangana,Hyderabad,500002,13,0,0
25-10-2025,Telangana,Hyderabad,500003,6,0,0
25-10-2025,Telangana,Hyderabad,500009,3,1,0
25-10-2025,Telangana,Hyderabad,500015,5,3,0
25-10-2025,Telangana,Hyderabad,500016,2,0,0
25-10-2025,Telangana,Hyderabad,500020,9,2,0
25-10-2025,Telangana,Hyderabad,500025,1,0,0
