date,state,district,pincode,demo_age_5_17,demo_age_17_
04-11-2025,Telangana,Hyderabad,500034,1,27
04-11-2025,Telangana,Hyderabad,500036,4,31
04-11-2025,Telangana,Hyderabad,500062,3,13
04-11-2025,Telangana,Hyderabad,500065,1,8
04-11-2025,Telangana,Hyderabad,500067,3,1
04-11-2025,Telangana,Hyderabad,500072,7,4
04-11-2025,Telangana,Hyderabad,500073,1,2
05-11-2025,Telangana,Hyderabad,500003,3,13
05-11-2025,Telangana,Hyderabad,500007,0,5
05-11-2025,Telangana,Hyderabad,500008,9,59
05-11-2025,Telangana,Hyderabad,500017,2,10
05-11-2025,Telangana,Hyderabad,500036,2,20
05-11-2025,Telangana,Hyderabad,500038,0,10
05-11-2025,Telangana,Hyderabad,500044,1,3
05-11-2025,Telangana,Hyderabad,500049,1,1
05-11-2025,Telangana,Hyderabad,500082,0,3
06-11-2025,Telangana,Hyderabad,500002,1,33
06-11-2025,Telangana,Hyderabad,500015,2,29
06-11-2025,Telangana,Hyderabad,500025,2,6
06-11-2025,Telangana,Hyderabad,500027,1,12
06-11-2025,Telangana,Hyderabad,500028,9,60
06-11-2025,Telangana,Hyderabad,500029,3,28
06-11-2025,Telangana,Hyderabad,500067,2,3
06-11-2025,Telangana,Hyderabad,500087,2,1
06-11-2025,Telangana,Hyderabad,500094,8,18
06-11-2025,Telangana,Hyderabad,500095,0,2
21-12-2025,Telangana,Hyderabad,500025,0,1
22-12-2025,Telangana,Hyderabad,500063,0,1
29-12-2025,Telangana,Hyderabad,500004,1,10
29-12-2025,Telangana,Hyderabad,500006,0,15
29-12-2025,Telangana,Hyderabad,500017,1,10
29-12-2025,Telangana,Hyderabad,500023,2,21
29-12-2025,Telangana,Hyderabad,500024,0,9
29-12-2025,Telangana,Hyderabad,500026,1,6
29-12-2025,Telangana,Hyderabad,500031,0,1
29-12-2025,Telangana,Hyderabad,500059,10,22
29-12-2025,Telangana,Hyderabad,500081,0,1
29-12-2025,Telangana,Hyderabad,500085,0,1
29-12-2025,Telangana,Hyderabad,500088,1,0
29-12-2025,Telangana,Hyderabad,500091,0,1
29-12-2025,Telangana,Hyderabad,500094,1,8
29-12-2025,Telangana,Hyderabad,500095,0,2
29-12-2025,Telangana,Hyderabad,500096,1,5
01-01-2026,Telangana,Hyderabad,500001,5,28
01-01-2026,Telangana,Hyderabad,500004,6,18
01-01-2026,Telangana,Hyderabad,500008,14,105
01-01-2026,Telangana,Hyderabad,500018,9,41
01-01-2026,Telangana,Hyderabad,500020,4,30
01-01-2026,Telangana,Hyderabad,500033,0,5
01-01-2026,Telangana,Hyderabad,500049,1,7
01-01-2026,Telangana,Hyderabad,500054,5,18
01-01-2026,Telangana,Hyderabad,500057,2,8
01-01-2026,Telangana,Hyderabad,500059,12,45
01-01-2026,Telangana,Hyderabad,500062,6,7
02-01-2026,Telangana,Hyderabad,500002,5,43
02-01-2026,Telangana,Hyderabad,500006,7,54
02-01-2026,Telangana,Hyderabad,500012,3,15
02-01-2026,Telangana,Hyderabad,500016,1,11
02-01-2026,Telangana,Hyderabad,500017,7,20
02-01-2026,Telangana,Hyderabad,500028,10,76
02-01-2026,Telangana,Hyderabad,500033,0,5
02-01-2026,Telangana,Hyderabad,500034,4,23
02-01-2026,Telangana,Hyderabad,500088,1,4
02-01-2026,Telangana,Hyderabad,500095,1,2
28-12-2025,Telangana,Hyderabad,500007,1,11
28-12-2025,Telangana,Hyderabad,500018,4,40
28-12-2025,Telangana,Hyderabad,500031,0,1
28-12-2025,Telangana,Hyderabad,500033,0,5
28-12-2025,Telangana,Hyderabad,500036,5,30
28-12-2025,Telangana,Hyderabad,500040,0,2
28-12-2025,Telangana,Hyderabad,500042,0,5
28-12-2025,Telangana,Hyderabad,500058,0,5
28-12-2025,Telangana,Hyderabad,500062,2,7
28-12-2025,Telangana,Hyderabad,500065,5,10
28-12-2025,Telangana,Hyderabad,500081,0,4
28-12-2025,Telangana,Hyderabad,500094,2,15
31-12-2025,Telangana,Hyderabad,500009,3,17
31-12-2025,Telangana,Hyderabad,500013,8,68
31-12-2025,Telangana,Hyderabad,500025,0,3
31-12-2025,Telangana,Hyderabad,500049,0,10
31-12-2025,Telangana,Hyderabad,500053,8,102
31-12-2025,Telangana,Hyderabad,500056,1,8
31-12-2025,Telangana,Hyderabad,500059,7,76
31-12-2025,Telangana,Hyderabad,500065,1,11
31-12-2025,Telangana,Hyderabad,500072,0,13
31-12-2025,Telangana,Hyderabad,500080,1,12
31-12-2025,Telangana,Hyderabad,500081,0,4
03-01-2026,Telangana,Hyderabad,500009,0,1
03-01-2026,Telangana,Hyderabad,500018,1,6
03-01-2026,Telangana,Hyderabad,500023,0,5
03-01-2026,Telangana,Hyderabad,500028,1,7
03-01-2026,Telangana,Hyderabad,500045,0,2
03-01-2026,Telangana,Hyderabad,500082,1,0
03-01-2026,Telangana,Hyderabad,500094,0,4
23-12-2025,Telangana,Hyderabad,500002,8,43
23-12-2025,Telangana,Hyderabad,500003,1,39
23-12-2025,Telangana,Hyderabad,500007,0,2
23-12-2025,Telangana,Hyderabad,500008,6,94
23-12-2025,Telangana,Hyderabad,500009,2,11
23-12-2025,Telangana,Hyderabad,500013,6,85
23-12-2025,Telangana,Hyderabad,500015,3,24
23-12-2025,Telangana,Hyderabad,500017,0,24
23-12-2025,Telangana,Hyderabad,500023,4,64
23-12-2025,Telangana,Hyderabad,500026,4,23
23-12-2025,Telangana,Hyderabad,500031,0,7
23-12-2025,Telangana,Hyderabad,500036,7,35
23-12-2025,Telangana,Hyderabad,500064,8,69
23-12-2025,Telangana,Hyderabad,500072,4,12
23-12-2025,Telangana,Hyderabad,500095,0,2
23-12-2025,Telangana,Hyderabad,500110,0,1
24-12-2025,Telangana,Hyderabad,500001,5,33
24-12-2025,Telangana,Hyderabad,500005,8,72
24-12-2025,Telangana,Hyderabad,500027,3,20
24-12-2025,Telangana,Hyderabad,500029,3,18
24-12-2025,Telangana,Hyderabad,500034,1,27
24-12-2025,Telangana,Hyderabad,500036,5,37
24-12-2025,Telangana,Hyderabad,500042,1,2
24-12-2025,Telangana,Hyderabad,500049,0,8
24-12-2025,Telangana,Hyderabad,500050,0,2
24-12-2025,Telangana,Hyderabad,500054,9,30
24-12-2025,Telangana,Hyderabad,500058,1,13
24-12-2025,Telangana,Hyderabad,500081,0,1
24-12-2025,Telangana,Hyderabad,500093,0,1
26-12-2025,Telangana,Hyderabad,500003,3,24
26-12-2025,Telangana,Hyderabad,500006,3,52
26-12-2025,Telangana,Hyderabad,500018,8,22
26-12-2025,Telangana,Hyderabad,500020,12,39
26-12-2025,Telangana,Hyderabad,500031,0,1
26-12-2025,Telangana,Hyderabad,500047,1,1
26-12-2025,Telangana,Hyderabad,500064,8,52
26-12-2025,Telangana,Hyderabad,500096,1,6
25-12-2025,Telangana,Hyderabad,500001,3,13
25-12-2025,Telangana,Hyderabad,500002,1,13
25-12-2025,Telangana,Hyderabad,500020,2,13
25-12-2025,Telangana,Hyderabad,500027,0,2
25-12-2025,Telangana,Hyderabad,500036,5,18
25-12-2025,Telangana,Hyderabad,500044,0,10
25-12-2025,Telangana,Hyderabad,500055,0,1
25-12-2025,Telangana,Hyderabad,500057,0,6
25-12-2025,Telangana,Hyderabad,500058,2,5
25-12-2025,Telangana,Hyderabad,500072,0,5
25-12-2025,Telangana,Hyderabad,500078,0,1
25-12-2025,Telangana,Hyderabad,500082,0,3
25-12-2025,Telangana,Hyderabad,500094,0,4
27-12-2025,Telangana,Hyderabad,500007,0,7
27-12-2025,Telangana,Hyderabad,500011,5,20
27-12-2025,Telangana,Hyderabad,500024,1,16
27-12-2025,Telangana,Hyderabad,500026,3,20
27-12-2025,Telangana,Hyderabad,500027,1,13
27-12-2025,Telangana,Hyderabad,500028,10,60
27-12-2025,Telangana,Hyderabad,500034,6,20
27-12-2025,Telangana,Hyderabad,500040,1,1
27-12-2025,Telangana,Hyderabad,500057,2,8
27-12-2025,Telangana,Hyderabad,500064,2,57
27-12-2025,Telangana,Hyderabad,500072,2,6
27-12-2025,Telangana,Hyderabad,500082,3,10
10-12-2025,Telangana,Hyderabad,500081,0,1
15-12-2025,Telangana,Hyderabad,500043,0,1
15-12-2025,Telangana,Hyderabad,500078,0,2
15-12-2025,Telangana,Hyderabad,501301,0,1
19-12-2025,Telangana,Hyderabad,500055,0,4
19-12-2025,Telangana,Hyderabad,500085,1,0
09-12-2025,Telangana,Hyderabad,500087,0,1
14-12-2025,Telangana,Hyderabad,500087,1,1
14-12-2025,Telangana,Hyderabad,500091,1,1
25-11-2025,Telangana,Hyderabad,500047,0,1
28-11-2025,Telangana,Hyderabad,500091,0,1
18-12-2025,Telangana,Hyderabad,500001,3,22
18-12-2025,Telangana,Hyderabad,500002,4,37
18-12-2025,Telangana,Hyderabad,500005,14,83
18-12-2025,Telangana,Hyderabad,500012,3,28
18-12-2025,Telangana,Hyderabad,500016,2,18
18-12-2025,Telangana,Hyderabad,500018,5,48
18-12-2025,Telangana,Hyderabad,500027,1,21
18-12-2025,Telangana,Hyderabad,500033,1,16
18-12-2025,Telangana,Hyderabad,500034,4,38
18-12-2025,Telangana,Hyderabad,500038,5,14
18-12-2025,Telangana,Hyderabad,500058,3,12
18-12-2025,Telangana,Hyderabad,500062,0,16
18-12-2025,Telangana,Hyderabad,500064,7,57
18-12-2025,Telangana,Hyderabad,500087,0,3
19-12-2025,Telangana,Hyderabad,500001,4,33
19-12-2025,Telangana,Hyderabad,500011,5,22
19-12-2025,Telangana,Hyderabad,500013,7,49
19-12-2025,Telangana,Hyderabad,500017,1,26
19-12-2025,Telangana,Hyderabad,500023,8,35
19-12-2025,Telangana,Hyderabad,500029,2,14
19-12-2025,Telangana,Hyderabad,500034,2,28
19-12-2025,Telangana,Hyderabad,500036,2,26
19-12-2025,Telangana,Hyderabad,500059,3,49
19-12-2025,Telangana,Hyderabad,500062,4,7
19-12-2025,Telangana,Hyderabad,500073,1,6
19-12-2025,Telangana,Hyderabad,500094,0,8
20-12-2025,Telangana,Hyderabad,500002,6,30
20-12-2025,Telangana,Hyderabad,500010,3,13
20-12-2025,Telangana,Hyderabad,500011,3,16
20-12-2025,Telangana,Hyderabad,500016,0,13
20-12-2025,Telangana,Hyderabad,500024,2,11
20-12-2025,Telangana,Hyderabad,500026,3,19
20-12-2025,Telangana,Hyderabad,500034,5,18
20-12-2025,Telangana,Hyderabad,500036,6,30
20-12-2025,Telangana,Hyderabad,500073,0,4
20-12-2025,Telangana,Hyderabad,500081,1,0
20-12-2025,Telangana,Hyderabad,500085,0,1
20-12-2025,Telangana,Hyderabad,500103,1,0
20-12-2025,Telangana,Hyderabad,500110,0,1
21-12-2025,Telangana,Hyderabad,500001,4,12
21-12-2025,Telangana,Hyderabad,500006,2,17
21-12-2025,Telangana,Hyderabad,500010,1,3
21-12-2025,Telangana,Hyderabad,500024,1,1
21-12-2025,Telangana,Hyderabad,500028,0,13
21-12-2025,Telangana,Hyderabad,500073,0,1
21-12-2025,Telangana,Hyderabad,500078,0,1
21-12-2025,Telangana,Hyderabad,500091,0,1
22-12-2025,Telangana,Hyderabad,500024,2,18
22-12-2025,Telangana,Hyderabad,500025,0,5
22-12-2025,Telangana,Hyderabad,500027,2,14
22-12-2025,Telangana,Hyderabad,500028,14,75
22-12-2025,Telangana,Hyderabad,500029,0,24
22-12-2025,Telangana,Hyderabad,500036,2,34
22-12-2025,Telangana,Hyderabad,500038,1,11
22-12-2025,Telangana,Hyderabad,500057,1,2
22-12-2025,Telangana,Hyderabad,500059,11,64
22-12-2025,Telangana,Hyderabad,500061,2,22
22-12-2025,Telangana,Hyderabad,500062,2,6
22-12-2025,Telangana,Hyderabad,500067,0,5
22-12-2025,Telangana,Hyderabad,500095,0,1
14-12-2025,Telangana,Hyderabad,500003,0,10
14-12-2025,Telangana,Hyderabad,500004,2,2
14-12-2025,Telangana,Hyderabad,500008,5,18
14-12-2025,Telangana,Hyderabad,500017,3,6
14-12-2025,Telangana,Hyderabad,500018,1,11
14-12-2025,Telangana,Hyderabad,500024,0,2
14-12-2025,Telangana,Hyderabad,500026,2,9
14-12-2025,Telangana,Hyderabad,500029,0,3
14-12-2025,Telangana,Hyderabad,500034,1,5
14-12-2025,Telangana,Hyderabad,500038,0,2
14-12-2025,Telangana,Hyderabad,500040,0,1
14-12-2025,Telangana,Hyderabad,500056,0,2
13-12-2025,Telangana,Hyderabad,500018,6,38
13-12-2025,Telangana,Hyderabad,500027,3,14
13-12-2025,Telangana,Hyderabad,500049,2,2
13-12-2025,Telangana,Hyderabad,500054,1,20
13-12-2025,Telangana,Hyderabad,500085,1,0
13-12-2025,Telangana,Hyderabad,500095,1,0
15-12-2025,Telangana,Hyderabad,500001,3,30
15-12-2025,Telangana,Hyderabad,500004,4,24
15-12-2025,Telangana,Hyderabad,500007,1,10
15-12-2025,Telangana,Hyderabad,500010,2,20
15-12-2025,Telangana,Hyderabad,500011,6,33
15-12-2025,Telangana,Hyderabad,500013,10,71
15-12-2025,Telangana,Hyderabad,500028,11,50
15-12-2025,Telangana,Hyderabad,500033,1,5
15-12-2025,Telangana,Hyderabad,500036,1,26
15-12-2025,Telangana,Hyderabad,500040,1,5
15-12-2025,Telangana,Hyderabad,500045,1,36
15-12-2025,Telangana,Hyderabad,500049,1,5
15-12-2025,Telangana,Hyderabad,500050,0,3
15-12-2025,Telangana,Hyderabad,500065,2,17
15-12-2025,Telangana,Hyderabad,500067,0,4
15-12-2025,Telangana,Hyderabad,500081,0,3
15-12-2025,Telangana,Hyderabad,500096,1,7
17-12-2025,Telangana,Hyderabad,500003,0,27
17-12-2025,Telangana,Hyderabad,500018,10,44
17-12-2025,Telangana,Hyderabad,500057,0,8
17-12-2025,Telangana,Hyderabad,500061,6,18
17-12-2025,Telangana,Hyderabad,500072,1,11
17-12-2025,Telangana,Hyderabad,500085,0,2
17-12-2025,Telangana,Hyderabad,500095,0,2
16-12-2025,Telangana,Hyderabad,500009,3,28
16-12-2025,Telangana,Hyderabad,500013,7,55
16-12-2025,Telangana,Hyderabad,500025,1,1
16-12-2025,Telangana,Hyderabad,500045,8,39
16-12-2025,Telangana,Hyderabad,500053,9,95
16-12-2025,Telangana,Hyderabad,500054,8,21
16-12-2025,Telangana,Hyderabad,500059,12,52
16-12-2025,Telangana,Hyderabad,500073,2,4
08-12-2025,Telangana,Hyderabad,500004,0,29
08-12-2025,Telangana,Hyderabad,500016,1,18
08-12-2025,Telangana,Hyderabad,500026,3,19
08-12-2025,Telangana,Hyderabad,500056,1,4
08-12-2025,Telangana,Hyderabad,500061,4,34
08-12-2025,Telangana,Hyderabad,500062,1,12
08-12-2025,Telangana,Hyderabad,500072,1,18
08-12-2025,Telangana,Hyderabad,500073,0,11
09-12-2025,Telangana,Hyderabad,500004,6,20
09-12-2025,Telangana,Hyderabad,500006,6,78
09-12-2025,Telangana,Hyderabad,500018,7,44
09-12-2025,Telangana,Hyderabad,500026,2,20
09-12-2025,Telangana,Hyderabad,500069,0,1
09-12-2025,Telangana,Hyderabad,500078,0,1
09-12-2025,Telangana,Hyderabad,500094,1,19
10-12-2025,Telangana,Hyderabad,500007,2,11
10-12-2025,Telangana,Hyderabad,500027,4,13
10-12-2025,Telangana,Hyderabad,500033,2,12
10-12-2025,Telangana,Hyderabad,500050,1,2
10-12-2025,Telangana,Hyderabad,500053,16,103
10-12-2025,Telangana,Hyderabad,500055,0,2
10-12-2025,Telangana,Hyderabad,500056,1,3
10-12-2025,Telangana,Hyderabad,500061,2,23
10-12-2025,Telangana,Hyderabad,500062,1,10
10-12-2025,Telangana,Hyderabad,500073,0,10
10-12-2025,Telangana,Hyderabad,500078,0,3
10-12-2025,Telangana,Hyderabad,500080,1,20
10-12-2025,Telangana,Hyderabad,500091,0,1
10-11-2025,Telangana,Hyderabad,500002,4,23
10-11-2025,Telangana,Hyderabad,500007,3,4
10-11-2025,Telangana,Hyderabad,500015,2,13
10-11-2025,Telangana,Hyderabad,500016,0,12
10-11-2025,Telangana,Hyderabad,500020,4,20
10-11-2025,Telangana,Hyderabad,500025,1,3
10-11-2025,Telangana,Hyderabad,500040,1,5
10-11-2025,Telangana,Hyderabad,500053,3,77
10-11-2025,Telangana,Hyderabad,500054,5,26
10-11-2025,Telangana,Hyderabad,500058,1,13
10-11-2025,Telangana,Hyderabad,500061,4,20
10-11-2025,Telangana,Hyderabad,500072,3,8
10-11-2025,Telangana,Hyderabad,500078,1,3
09-11-2025,Telangana,Hyderabad,500010,0,3
09-11-2025,Telangana,Hyderabad,500013,3,13
09-11-2025,Telangana,Hyderabad,500015,2,8
09-11-2025,Telangana,Hyderabad,500018,1,6
09-11-2025,Telangana,Hyderabad,500023,4,7
09-11-2025,Telangana,Hyderabad,500025,1,2
09-11-2025,Telangana,Hyderabad,500036,1,7
09-11-2025,Telangana,Hyderabad,500045,2,7
09-11-2025,Telangana,Hyderabad,500056,1,2
09-11-2025,Telangana,Hyderabad,500061,1,2
09-11-2025,Telangana,Hyderabad,500078,0,1
16-11-2025,Telangana,Hyderabad,500005,0,11
16-11-2025,Telangana,Hyderabad,500007,2,2
16-11-2025,Telangana,Hyderabad,500023,0,5
16-11-2025,Telangana,Hyderabad,500024,0,3
16-11-2025,Telangana,Hyderabad,500028,1,6
16-11-2025,Telangana,Hyderabad,500036,1,4
16-11-2025,Telangana,Hyderabad,500055,0,1
16-11-2025,Telangana,Hyderabad,500062,1,0
16-11-2025,Telangana,Hyderabad,500064,1,6
16-11-2025,Telangana,Hyderabad,500065,1,3
16-11-2025,Telangana,Hyderabad,500081,0,1
16-11-2025,Telangana,Hyderabad,500088,1,1
15-11-2025,Telangana,Hyderabad,500006,9,51
15-11-2025,Telangana,Hyderabad,500010,2,11
15-11-2025,Telangana,Hyderabad,500033,2,13
15-11-2025,Telangana,Hyderabad,500034,0,26
15-11-2025,Telangana,Hyderabad,500042,1,6
15-11-2025,Telangana,Hyderabad,500045,3,34
15-11-2025,Telangana,Hyderabad,500053,11,94
15-11-2025,Telangana,Hyderabad,500058,2,15
15-11-2025,Telangana,Hyderabad,500064,5,55
15-11-2025,Telangana,Hyderabad,500065,3,9
15-11-2025,Telangana,Hyderabad,500067,3,5
15-11-2025,Telangana,Hyderabad,500085,0,1
15-11-2025,Telangana,Hyderabad,500087,0,1
15-11-2025,Telangana,Hyderabad,500094,6,9
18-11-2025,Telangana,Hyderabad,500008,14,73
18-11-2025,Telangana,Hyderabad,500010,2,10
18-11-2025,Telangana,Hyderabad,500016,2,11
18-11-2025,Telangana,Hyderabad,500017,3,20
18-11-2025,Telangana,Hyderabad,500020,8,22
18-11-2025,Telangana,Hyderabad,500025,0,1
18-11-2025,Telangana,Hyderabad,500029,2,10
18-11-2025,Telangana,Hyderabad,500031,0,1
18-11-2025,Telangana,Hyderabad,500033,2,6
18-11-2025,Telangana,Hyderabad,500045,1,33
18-11-2025,Telangana,Hyderabad,500050,1,4
18-11-2025,Telangana,Hyderabad,500054,4,14
18-11-2025,Telangana,Hyderabad,500056,1,11
18-11-2025,Telangana,Hyderabad,500094,0,7
19-11-2025,Telangana,Hyderabad,500002,11,46
19-11-2025,Telangana,Hyderabad,500006,7,43
19-11-2025,Telangana,Hyderabad,500007,2,5
19-11-2025,Telangana,Hyderabad,500012,0,17
19-11-2025,Telangana,Hyderabad,500013,1,48
19-11-2025,Telangana,Hyderabad,500016,0,11
19-11-2025,Telangana,Hyderabad,500020,8,36
19-11-2025,Telangana,Hyderabad,500045,2,35
19-11-2025,Telangana,Hyderabad,500055,0,2
19-11-2025,Telangana,Hyderabad,500081,0,3
08-11-2025,Telangana,Hyderabad,500003,6,25
08-11-2025,Telangana,Hyderabad,500004,4,8
08-11-2025,Telangana,Hyderabad,500011,7,21
08-11-2025,Telangana,Hyderabad,500024,2,10
08-11-2025,Telangana,Hyderabad,500036,3,16
08-11-2025,Telangana,Hyderabad,500042,3,7
08-11-2025,Telangana,Hyderabad,500049,3,5
08-11-2025,Telangana,Hyderabad,500059,4,48
08-11-2025,Telangana,Hyderabad,500061,3,30
08-11-2025,Telangana,Hyderabad,500062,5,9
08-11-2025,Telangana,Hyderabad,500064,12,60
08-11-2025,Telangana,Hyderabad,500082,0,6
08-11-2025,Telangana,Hyderabad,500091,0,2
14-11-2025,Telangana,Hyderabad,500008,14,70
14-11-2025,Telangana,Hyderabad,500013,4,53
14-11-2025,Telangana,Hyderabad,500014,0,1
14-11-2025,Telangana,Hyderabad,500023,6,43
14-11-2025,Telangana,Hyderabad,500027,1,10
14-11-2025,Telangana,Hyderabad,500036,5,23
14-11-2025,Telangana,Hyderabad,500049,2,5
14-11-2025,Telangana,Hyderabad,500061,7,12
14-11-2025,Telangana,Hyderabad,500094,3,5
13-11-2025,Telangana,Hyderabad,500007,1,10
13-11-2025,Telangana,Hyderabad,500009,1,19
13-11-2025,Telangana,Hyderabad,500010,2,12
13-11-2025,Telangana,Hyderabad,500017,2,20
13-11-2025,Telangana,Hyderabad,500020,6,41
13-11-2025,Telangana,Hyderabad,500031,1,2
13-11-2025,Telangana,Hyderabad,500034,1,17
13-11-2025,Telangana,Hyderabad,500042,2,4
13-11-2025,Telangana,Hyderabad,500054,9,8
13-11-2025,Telangana,Hyderabad,500058,1,19
13-11-2025,Telangana,Hyderabad,500059,5,59
13-11-2025,Telangana,Hyderabad,500067,3,6
13-11-2025,Telangana,Hyderabad,500096,0,4
20-11-2025,Telangana,Hyderabad,500001,7,28
20-11-2025,Telangana,Hyderabad,500002,3,36
20-11-2025,Telangana,Hyderabad,500004,4,22
20-11-2025,Telangana,Hyderabad,500007,0,14
20-11-2025,Telangana,Hyderabad,500010,0,12
20-11-2025,Telangana,Hyderabad,500018,12,69
20-11-2025,Telangana,Hyderabad,500024,3,24
20-11-2025,Telangana,Hyderabad,500025,2,4
20-11-2025,Telangana,Hyderabad,500026,2,19
20-11-2025,Telangana,Hyderabad,500049,3,11
20-11-2025,Telangana,Hyderabad,500050,1,0
20-11-2025,Telangana,Hyderabad,500062,0,12
20-11-2025,Telangana,Hyderabad,500064,2,41
20-11-2025,Telangana,Hyderabad,500080,2,11
20-11-2025,Telangana,Hyderabad,500081,0,2
07-11-2025,Telangana,Hyderabad,500009,1,12
07-11-2025,Telangana,Hyderabad,500024,9,21
07-11-2025,Telangana,Hyderabad,500025,0,6
07-11-2025,Telangana,Hyderabad,500028,7,58
07-11-2025,Telangana,Hyderabad,500040,1,8
07-11-2025,Telangana,Hyderabad,500054,3,21
07-11-2025,Telangana,Hyderabad,500058,1,11
07-11-2025,Telangana,Hyderabad,500062,5,5
07-11-2025,Telangana,Hyderabad,500064,5,62
07-11-2025,Telangana,Hyderabad,500065,6,18
11-11-2025,Telangana,Hyderabad,500006,5,36
11-11-2025,Telangana,Hyderabad,500012,4,20
11-11-2025,Telangana,Hyderabad,500024,4,25
11-11-2025,Telangana,Hyderabad,500027,0,9
11-11-2025,Telangana,Hyderabad,500033,2,7
11-11-2025,Telangana,Hyderabad,500036,7,50
11-11-2025,Telangana,Hyderabad,500038,0,10
11-11-2025,Telangana,Hyderabad,500040,1,5
11-11-2025,Telangana,Hyderabad,500054,8,14
11-11-2025,Telangana,Hyderabad,500065,3,14
11-11-2025,Telangana,Hyderabad,500072,3,6
11-11-2025,Telangana,Hyderabad,500096,0,3
12-11-2025,Telangana,Hyderabad,500003,8,34
12-11-2025,Telangana,Hyderabad,500012,1,16
12-11-2025,Telangana,Hyderabad,500018,1,29
12-11-2025,Telangana,Hyderabad,500024,7,22
12-11-2025,Telangana,Hyderabad,500029,2,11
12-11-2025,Telangana,Hyderabad,500031,0,1
12-11-2025,Telangana,Hyderabad,500045,3,22
12-11-2025,Telangana,Hyderabad,500050,0,1
12-11-2025,Telangana,Hyderabad,500053,12,76
12-11-2025,Telangana,Hyderabad,500080,2,7
12-11-2025,Telangana,Hyderabad,500088,0,1
12-11-2025,Telangana,Hyderabad,500095,0,1
17-11-2025,Telangana,Hyderabad,500006,7,35
17-11-2025,Telangana,Hyderabad,500013,6,51
17-11-2025,Telangana,Hyderabad,500018,3,30
17-11-2025,Telangana,Hyderabad,500043,0,2
17-11-2025,Telangana,Hyderabad,500047,0,1
17-11-2025,Telangana,Hyderabad,500061,3,25
17-11-2025,Telangana,Hyderabad,500080,1,13
17-11-2025,Telangana,Hyderabad,500094,0,13
21-11-2025,Telangana,Hyderabad,500002,2,24
21-11-2025,Telangana,Hyderabad,500004,1,10
21-11-2025,Telangana,Hyderabad,500008,8,61
21-11-2025,Telangana,Hyderabad,500009,1,15
21-11-2025,Telangana,Hyderabad,500031,0,3
21-11-2025,Telangana,Hyderabad,500033,0,5
21-11-2025,Telangana,Hyderabad,500042,2,8
21-11-2025,Telangana,Hyderabad,500044,4,19
21-11-2025,Telangana,Hyderabad,500067,0,5
21-11-2025,Telangana,Hyderabad,500088,0,2
21-11-2025,Telangana,Hyderabad,500094,3,9
02-11-2025,Telangana,Hyderabad,500004,0,3
02-11-2025,Telangana,Hyderabad,500008,4,16
02-11-2025,Telangana,Hyderabad,500010,1,3
02-11-2025,Telangana,Hyderabad,500020,0,7
02-11-2025,Telangana,Hyderabad,500025,0,1
02-11-2025,Telangana,Hyderabad,500028,1,15
02-11-2025,Telangana,Hyderabad,500031,0,1
02-11-2025,Telangana,Hyderabad,500038,0,3
02-11-2025,Telangana,Hyderabad,500047,0,2
02-11-2025,Telangana,Hyderabad,500049,1,1
02-11-2025,Telangana,Hyderabad,500055,0,1
02-11-2025,Telangana,Hyderabad,500059,3,15
03-11-2025,Telangana,Hyderabad,500002,3,41
03-11-2025,Telangana,Hyderabad,500010,0,15
03-11-2025,Telangana,Hyderabad,500024,3,17
03-11-2025,Telangana,Hyderabad,500025,0,2
03-11-2025,Telangana,Hyderabad,500031,0,3
03-11-2025,Telangana,Hyderabad,500049,2,9
03-11-2025,Telangana,Hyderabad,500056,1,4
03-11-2025,Telangana,Hyderabad,500057,1,7
03-11-2025,Telangana,Hyderabad,500067,2,4
31-10-2025,Telangana,Hyderabad,500004,1,15
31-10-2025,Telangana,Hyderabad,500015,6,17
31-10-2025,Telangana,Hyderabad,500026,2,22
31-10-2025,Telangana,Hyderabad,500027,3,10
31-10-2025,Telangana,Hyderabad,500033,1,5
31-10-2025,Telangana,Hyderabad,500040,2,8
31-10-2025,Telangana,Hyderabad,500054,4,13
31-10-2025,Telangana,Hyderabad,500067,2,2
31-10-2025,Telangana,Hyderabad,500072,1,9
31-10-2025,Telangana,Hyderabad,500094,2,11
31-10-2025,Telangana,Hyderabad,500096,1,4
25-11-2025,Telangana,Hyderabad,500001,1,24
25-11-2025,Telangana,Hyderabad,500011,7,26
25-11-2025,Telangana,Hyderabad,500015,0,31
25-11-2025,Telangana,Hyderabad,500017,5,24
25-11-2025,Telangana,Hyderabad,500020,8,37
